order_id,customer,state,city,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
1327,"Jenine Dawson",NY,Endicott,2018-01-02,2,3099.98,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1464,"Stan Saunders",NY,Canandaigua,2018-03-24,2,3099.98,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1487,"Deloris Burke",CA,"Palos Verdes Peninsula",2018-04-03,2,3099.98,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1526,"Latasha Stanley",NY,"Rockville Centre",2018-04-12,1,1549.99,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1364,"Shena Carter",NY,"Howard Beach",2018-01-25,1,2499.99,"Trek Domane SL 5 Disc Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1457,"Shanda Stevenson",NY,Freeport,2018-03-20,2,4999.98,"Trek Domane SL 5 Disc Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1337,"Ruth Horton",NY,Hollis,2018-01-09,1,4999.99,"Trek Domane SL 7 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1361,"Regine Odom",NY,"Franklin Square",2018-01-22,1,4999.99,"Trek Domane SL 7 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1377,"Jimmy Russell",NY,"Howard Beach",2018-02-01,2,9999.98,"Trek Domane SL 7 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1506,"Abby Gamble",NY,Amityville,2018-04-08,2,9999.98,"Trek Domane SL 7 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1613,"Debra Burks",NY,"Orchard Park",2018-11-18,1,4999.99,"Trek Domane SL 7 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1364,"Shena Carter",NY,"Howard Beach",2018-01-25,2,23999.98,"Trek Domane SLR 9 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1541,"Pamelia Newman",NY,Monroe,2018-04-16,2,23999.98,"Trek Domane SLR 9 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1570,"Fran Yang",NY,Utica,2018-04-22,1,11999.99,"Trek Domane SLR 9 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1525,"Zelma Browning",NY,Astoria,2018-04-12,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1546,"Marvin Mullins",CA,"San Diego",2018-04-17,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1555,"Debra Burks",NY,"Orchard Park",2018-04-18,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1336,"Jana Thomas",CA,"San Jose",2018-01-09,1,6499.99,"Trek Domane SL Frameset Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1515,"Elinore Aguilar",TX,"San Angelo",2018-04-10,2,1919.98,"Trek CrossRip 1 - 2018","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1543,"Parker Prince",NY,"Port Jefferson Station",2018-04-16,2,1919.98,"Trek CrossRip 1 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1549,"Caren Stephens",NY,Scarsdale,2018-04-17,1,959.99,"Trek CrossRip 1 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1350,"Kara Higgins",NY,Ossining,2018-01-15,1,2299.99,"Trek Emonda ALR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1449,"Sheba Knapp",NY,Woodside,2018-03-18,1,2299.99,"Trek Emonda ALR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1513,"Araceli Golden",CA,Fullerton,2018-04-10,2,4599.98,"Trek Emonda ALR 6 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1592,"Lyndsey Bean",NY,Fairport,2018-04-27,1,2299.99,"Trek Emonda ALR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1614,"Dorthey Jackson",TX,Houston,2018-11-28,2,4599.98,"Trek Emonda ALR 6 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1334,"Augustina Joyner",NY,"Mount Vernon",2018-01-07,2,8999.98,"Trek Emonda SLR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1442,"Emmett Hahn",NY,Freeport,2018-03-16,1,4499.99,"Trek Emonda SLR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1443,"Damian Mills",NY,"Long Beach",2018-03-16,1,4499.99,"Trek Emonda SLR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1487,"Deloris Burke",CA,"Palos Verdes Peninsula",2018-04-03,1,4499.99,"Trek Emonda SLR 6 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1405,"Kellie Franco",NY,Commack,2018-02-25,2,5999.98,"Trek Emonda SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1414,"Tiny French",NY,Plainview,2018-03-03,2,5999.98,"Trek Emonda SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1394,"Erik Leblanc",TX,"Sugar Land",2018-02-14,2,4999.98,"Trek 1120 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1464,"Stan Saunders",NY,Canandaigua,2018-03-24,2,4999.98,"Trek 1120 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1354,"Christopher Richardson",CA,"Santa Cruz",2018-01-19,2,1499.98,"Trek Domane AL 2 Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1408,"Katherin Clark",NY,Pittsford,2018-02-26,1,749.99,"Trek Domane AL 2 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1513,"Araceli Golden",CA,Fullerton,2018-04-10,1,749.99,"Trek Domane AL 2 Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1554,"Jeanie Kirkland",CA,"Santa Clara",2018-04-18,1,749.99,"Trek Domane AL 2 Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1338,"Hae Ramirez",NY,Baldwinsville,2018-01-10,2,12999.98,"Trek Emonda SLR 8 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1593,"Genoveva Baldwin",NY,"Port Washington",2018-04-27,2,12999.98,"Trek Emonda SLR 8 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1409,"Tobie Little",TX,Victoria,2018-02-26,1,1299.99,"Trek CrossRip 2 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1389,"Celestine Jacobs",NY,Massapequa,2018-02-11,2,6399.98,"Trek Domane SL 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1409,"Tobie Little",TX,Victoria,2018-02-26,2,6399.98,"Trek Domane SL 6 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1499,"Luz House",CA,Fresno,2018-04-06,2,6399.98,"Trek Domane SL 6 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1611,"Lyndsey Bean",NY,Fairport,2018-09-06,2,6399.98,"Trek Domane SL 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1345,"Ashanti Hammond",NY,Nanuet,2018-01-14,2,6399.98,"Trek Domane ALR Disc Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1498,"Zina Bonner",CA,"San Lorenzo",2018-04-06,1,3199.99,"Trek Domane ALR Disc Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1516,"Bridgette Guerra",CA,"San Lorenzo",2018-04-11,2,6399.98,"Trek Domane ALR Disc Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1534,"Georgetta Hardin",NY,Canandaigua,2018-04-14,2,6399.98,"Trek Domane ALR Disc Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1450,"Sophia Mcmillan",NY,Uniondale,2018-03-19,2,6399.98,"Trek Domane ALR Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1586,"Carley Reynolds",CA,"South El Monte",2018-04-26,1,3199.99,"Trek Domane ALR Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1610,"Linnie Branch",NY,Plattsburgh,2018-08-25,2,6399.98,"Trek Domane ALR Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1555,"Debra Burks",NY,"Orchard Park",2018-04-18,1,3199.99,"Trek Domane SLR Disc Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1339,"Mellisa Kim",CA,"Los Angeles",2018-01-11,1,3199.99,"Trek Domane SLR Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1590,"Jone Bernard",CA,Anaheim,2018-04-27,2,6399.98,"Trek Domane SLR Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1597,"Lolita Mosley",TX,Houston,2018-04-28,1,3199.99,"Trek Madone 9 Frameset - 2018","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1540,"Hedwig Paul",CA,"Apple Valley",2018-04-16,2,10999.98,"Trek Domane SLR 6 Disc - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1440,"Julianne Shannon",TX,"Sugar Land",2018-03-15,2,1499.98,"Trek Domane AL 2 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1494,"Katelin Kennedy",CA,Rocklin,2018-04-05,2,1499.98,"Trek Domane AL 2 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1332,"Erma Salinas",NY,Merrick,2018-01-06,2,1839.98,"Trek Domane AL 3 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1566,"Petronila Norris",CA,"South El Monte",2018-04-21,1,919.99,"Trek Domane AL 3 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1327,"Jenine Dawson",NY,Endicott,2018-01-02,1,919.99,"Trek Domane AL 3 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1395,"Zora Ford",CA,Sacramento,2018-02-15,2,1839.98,"Trek Domane AL 3 Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1412,"Diane Jones",NY,"Fresh Meadows",2018-03-01,2,1839.98,"Trek Domane AL 3 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1422,"Jonell Rivas",TX,Amarillo,2018-03-05,2,1839.98,"Trek Domane AL 3 Women's - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1601,"Mozelle Carter",TX,Houston,2018-04-29,1,919.99,"Trek Domane AL 3 Women's - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1374,"Karren Stevenson",CA,"San Carlos",2018-01-30,2,4399.98,"Trek Domane SL 5 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1396,"Lara Guy",NY,Ronkonkoma,2018-02-15,1,2199.99,"Trek Domane SL 5 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1561,"Kanesha Vega",NY,Rome,2018-04-20,2,4399.98,"Trek Domane SL 5 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1375,"Cameron Carroll",TX,Longview,2018-01-30,1,2499.99,"Trek Domane SL 5 Disc - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1469,"Alisia Albert",TX,Garland,2018-03-27,1,2499.99,"Trek Domane SL 5 Disc - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1518,"Nova Hess",CA,Duarte,2018-04-11,2,4999.98,"Trek Domane SL 5 Disc - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1615,"Sarita Parks",TX,Forney,2018-12-28,1,2499.99,"Trek Domane SL 5 Disc - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1536,"Brittney Woodward",NY,"East Northport",2018-04-14,1,2199.99,"Trek Domane SL 5 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1343,"Deanne Parsons",NY,Lindenhurst,2018-01-13,2,6999.98,"Trek Domane SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1349,"Bess Mcbride",NY,"Garden City",2018-01-15,1,3499.99,"Trek Domane SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1506,"Abby Gamble",NY,Amityville,2018-04-08,1,3499.99,"Trek Domane SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1542,"Damien Dorsey",NY,"Central Islip",2018-04-16,2,6999.98,"Trek Domane SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1,"Johnathan Velazquez",CA,Pleasanton,2016-01-01,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
12,"Marvin Mullins",CA,"San Diego",2016-01-06,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
23,"Drucilla Gilliam",CA,"Santa Clara",2016-01-16,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
30,"Yvone Guerrero",NY,Merrick,2016-01-20,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
45,"Carissa Cross",NY,"Huntington Station",2016-01-28,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
48,"Josephine Dale",NY,Baldwinsville,2016-01-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
60,"Joesph Delacruz",CA,Atwater,2016-02-06,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
85,"Aaron Knapp",NY,Yonkers,2016-02-20,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
94,"Thurman Ellis",CA,Pleasanton,2016-02-27,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
118,"Danille Mcfarland",CA,Rocklin,2016-03-12,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
121,"Tomika Wilder",NY,"New Hyde Park",2016-03-14,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
124,"Elouise Fry",CA,"Canyon Country",2016-03-16,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
127,"Chelsey Boyd",TX,Euless,2016-03-17,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
128,"Lissa Vargas",NY,Oswego,2016-03-18,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
131,"Hortencia Graham",TX,Euless,2016-03-19,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
157,"Mozelle Carter",TX,Houston,2016-04-03,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
164,"Leonore Dorsey",NY,"Jackson Heights",2016-04-07,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
165,"Adriene Rivera",CA,Encino,2016-04-08,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
184,"Brianna Moss",NY,Hempstead,2016-04-19,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
186,"Waldo Hart",NY,Queensbury,2016-04-21,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
195,"Kasha Sullivan",NY,Scarsdale,2016-04-28,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
197,"Erlinda Nielsen",NY,Maspeth,2016-04-30,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
199,"Marisa Chambers",NY,Amityville,2016-05-01,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
208,"Leanna Manning",NY,Hicksville,2016-05-06,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
228,"Jamika Blanchard",NY,"Fresh Meadows",2016-05-17,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
236,"Stephaine Riddle",NY,Brooklyn,2016-05-25,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
239,"Lashawn Ortiz",TX,Longview,2016-05-27,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell"
252,"Lorrie Becker",TX,Garland,2016-06-01,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
258,"Cecil Hopper",NY,"Central Islip",2016-06-06,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
259,"Ginette Edwards",NY,Baldwin,2016-06-06,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
288,"Ouida Gregory",NY,Merrick,2016-06-25,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
292,"Van Peters",TX,Houston,2016-06-29,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell"
297,"Justina Jenkins",NY,Shirley,2016-07-04,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
313,"Dagny Owen",TX,"San Angelo",2016-07-14,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell"
321,"Arcelia Vinson",NY,"West Islip",2016-07-19,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
327,"Tiesha Daniel",NY,Scarsdale,2016-07-21,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
336,"Saran Moses",NY,Brooklyn,2016-07-26,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
337,"Adriene Rollins",NY,Plainview,2016-07-26,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
351,"Cinda Rocha",CA,"Los Banos",2016-08-03,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
356,"Sheila Goodman",NY,Uniondale,2016-08-04,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
366,"Arielle Levine",TX,Garland,2016-08-13,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell"
370,"Raymonde Garcia",NY,Queensbury,2016-08-15,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
375,"Christiane Bradford",NY,"Orchard Park",2016-08-17,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
384,"Conception Slater",NY,Bellmore,2016-08-20,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
406,"Eliz Lynch",NY,Uniondale,2016-08-31,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
414,"Vernia Madden",NY,Troy,2016-09-03,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
421,"Le Deleon",CA,Banning,2016-09-05,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
429,"Laraine Robbins",TX,"San Angelo",2016-09-10,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
430,"Deja Chaney",NY,Jamaica,2016-09-11,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
433,"Jerri Guthrie",NY,Carmel,2016-09-12,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
438,"Javier Nichols",TX,Rowlett,2016-09-16,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
440,"Hilda Harvey",NY,"Ballston Spa",2016-09-17,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
447,"Vallie Dixon",TX,Rowlett,2016-09-20,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
453,"Shanna Bonner",NY,Canandaigua,2016-09-22,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
460,"Ladawn Downs",TX,Houston,2016-09-25,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Kali Vargas"
461,"Brittney Rojas",NY,Kingston,2016-09-26,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
469,"Chere Mcfadden",NY,"Orchard Park",2016-09-29,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
476,"Basilia Thornton",NY,Brentwood,2016-10-01,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
480,"Darcel Harmon",CA,"Santa Clara",2016-10-04,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
509,"Jeromy Elliott",NY,"Bay Shore",2016-10-16,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
522,"Lois Steele",NY,Ossining,2016-10-23,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
527,"Irving Pitts",CA,Torrance,2016-10-27,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
530,"Yolando Wade",NY,Massapequa,2016-10-28,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
533,"Ashleigh Finch",NY,Newburgh,2016-10-29,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
550,"Alissa Craft",NY,Ossining,2016-11-12,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
554,"Katharina Bates",CA,Campbell,2016-11-13,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
556,"Elinore Aguilar",TX,"San Angelo",2016-11-13,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell"
564,"Aisha Woods",NY,Webster,2016-11-20,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
571,"Charolette Rice",CA,Sacramento,2016-11-24,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
575,"Deloris Burke",CA,"Palos Verdes Peninsula",2016-11-27,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
595,"Sherie Ayala",CA,"South El Monte",2016-12-08,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
598,"Ronna Butler",CA,Encino,2016-12-09,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
600,"Sharika Colon",NY,"Long Beach",2016-12-09,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
603,"Vernon Knowles",NY,"Huntington Station",2016-12-09,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
608,"Ardelia Cooley",CA,"Canyon Country",2016-12-12,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
634,"Santos Valencia",NY,Sunnyside,2016-12-29,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
635,"Andreas Herman",NY,"Mount Vernon",2016-12-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
646,"Annis Sanchez",CA,"Los Angeles",2017-01-09,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
671,"Elvia Cardenas",NY,Massapequa,2017-01-25,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel"
